x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.04168981313705444,-0.04440420866012573,-0.03459566654884405,-0.06646537780761719,-0.1031690239906311,-0.05504726441824026,-0.06995826959609985,-0.15790009498596191,-0.07302960204207487,-0.07156628370285034,-0.21052855253219604,-0.09039755361401625,-0.028364717960357666,-0.21006885170936584,-0.0370616559895236,-0.039521217346191406,-0.2942284941673279,-0.06181926848613806,-0.043960750102996826,-0.3465431332588196,-0.08049198435866423,-0.04488283395767212,-0.3929569721221924,-0.09372824626290388,0.01087808609008789,-0.21575379371643066,-0.036200517884131145,0.015696942806243896,-0.3144725263118744,-0.05806596400463171,0.019751548767089844,-0.37435945868492126,-0.0731935073646266,0.023947060108184814,-0.42315077781677246,-0.08428236292922087,0.044681012630462646,-0.19875502586364746,-0.039445968440409374,0.058629512786865234,-0.28329041600227356,-0.06119739832603521,0.06679445505142212,-0.3354036211967468,-0.07422565119587965,0.0755009651184082,-0.3810963034629822,-0.08257357971989698,0.07482337951660156,-0.1666749119758606,-0.04587741019451208,0.09923332929611206,-0.2279069423675537,-0.06203985410058088,0.1152530312538147,-0.26374882459640503,-0.06883881436907835,0.13037288188934326,-0.2977202832698822,-0.07356473254286833,OPEN_PALM
0.0,0.0,0.0,-0.04140371084213257,-0.04522949457168579,-0.033870210431943715,-0.06568080186843872,-0.10483032464981079,-0.05387386821998197,-0.06927067041397095,-0.16006791591644287,-0.07161271341932851,-0.07131636142730713,-0.21292099356651306,-0.08877346434486943,-0.027112245559692383,-0.21100696921348572,-0.03591578968657094,-0.03806924819946289,-0.2952934205532074,-0.06052474074853498,-0.0424036979675293,-0.34756141901016235,-0.07911101498497564,-0.04348796606063843,-0.3939083218574524,-0.09226220615995961,0.012063562870025635,-0.21637314558029175,-0.0353329158653124,0.017138659954071045,-0.31406518816947937,-0.0571619472731455,0.021045565605163574,-0.3736996054649353,-0.07221401252640325,0.024980902671813965,-0.42224329710006714,-0.08318121501101094,0.0457647442817688,-0.19904065132141113,-0.03885810964597303,0.05996054410934448,-0.28356045484542847,-0.060698842190633595,0.06773334741592407,-0.3353336453437805,-0.07364680387867528,0.07626217603683472,-0.3805389404296875,-0.08178978183163244,0.07585662603378296,-0.16667836904525757,-0.04551489793551999,0.10036039352416992,-0.22806084156036377,-0.06176763170255262,0.11638790369033813,-0.2641403377056122,-0.06860018291367131,0.13155287504196167,-0.29827094078063965,-0.07324504622114736,OPEN_PALM
0.0,0.0,0.0,-0.042348504066467285,-0.043742597103118896,-0.034644809520434805,-0.0670466423034668,-0.10295939445495605,-0.05504516974706597,-0.0697905421257019,-0.15750586986541748,-0.07288466856498665,-0.0710601806640625,-0.20965704321861267,-0.09009216443319268,-0.02936655282974243,-0.20855459570884705,-0.03791909382362313,-0.039912402629852295,-0.29382479190826416,-0.06267805860061593,-0.04415255784988403,-0.3460119962692261,-0.08104286805410332,-0.04506200551986694,-0.39224106073379517,-0.09394134298582024,0.010069131851196289,-0.21430781483650208,-0.03693715945501275,0.015601396560668945,-0.3126938045024872,-0.05892516017575211,0.02043992280960083,-0.3722135126590729,-0.07402550146598763,0.02535027265548706,-0.420587956905365,-0.0850024418594355,0.04404163360595703,-0.19754308462142944,-0.03999361485857911,0.05841958522796631,-0.2820386588573456,-0.06179997042436547,0.06706124544143677,-0.33508336544036865,-0.07524957970399804,0.07613670825958252,-0.3815956115722656,-0.08388506338615365,0.07433611154556274,-0.165940523147583,-0.0461836205484385,0.09959059953689575,-0.226557195186615,-0.06240036056060738,0.1164236068725586,-0.261783629655838,-0.06955671772975869,0.1321060061454773,-0.2949533462524414,-0.07452655301113076,OPEN_PALM
0.0,0.0,0.0,-0.04250037670135498,-0.04373061656951904,-0.03491197516122213,-0.06696343421936035,-0.1027827262878418,-0.05522665371098867,-0.06944245100021362,-0.15767031908035278,-0.0728652513484036,-0.07055062055587769,-0.2109737992286682,-0.08979037021198621,-0.02836751937866211,-0.20870676636695862,-0.037634834543851525,-0.03828328847885132,-0.2933509647846222,-0.06221280981698385,-0.04235267639160156,-0.3456796109676361,-0.08052380000152937,-0.04299962520599365,-0.39230459928512573,-0.09348167841234556,0.01129293441772461,-0.21420225501060486,-0.03642669682302824,0.016433537006378174,-0.3127714693546295,-0.0581662095049893,0.021076619625091553,-0.37243545055389404,-0.07308091585436216,0.02629464864730835,-0.42126959562301636,-0.0839649251560246,0.045311033725738525,-0.19704002141952515,-0.039306033299354226,0.05930811166763306,-0.28100690245628357,-0.061105348066476495,0.06794798374176025,-0.3332158923149109,-0.0743337235311543,0.07736778259277344,-0.37944960594177246,-0.08277290676632276,0.07559698820114136,-0.16488933563232422,-0.04534416635432592,0.09991180896759033,-0.22523227334022522,-0.06140925352373472,0.11598998308181763,-0.2601827085018158,-0.06828771148720136,0.13119029998779297,-0.2934291958808899,-0.073077443883804,OPEN_PALM
0.0,0.0,0.0,-0.04229170083999634,-0.043420493602752686,-0.035363375295366595,-0.06644707918167114,-0.10223907232284546,-0.0559411785494941,-0.06934022903442383,-0.1573435664176941,-0.07375847091194565,-0.07055062055587769,-0.2105197012424469,-0.09094644625898773,-0.02739584445953369,-0.20880058407783508,-0.038092176516022036,-0.037761032581329346,-0.29247593879699707,-0.06305551071878845,-0.04185539484024048,-0.3448653817176819,-0.08188760568615372,-0.0426030158996582,-0.3913557827472687,-0.09530318816420014,0.012001752853393555,-0.21457773447036743,-0.036739087749685595,0.017209351062774658,-0.3134792745113373,-0.05881452475902016,0.02133876085281372,-0.3732823133468628,-0.0740717529248851,0.02574259042739868,-0.42231959104537964,-0.08525254865404541,0.045611679553985596,-0.19757378101348877,-0.03951442529674942,0.059796929359436035,-0.2818155288696289,-0.06173027967330391,0.06825840473175049,-0.33410805463790894,-0.07537237097736771,0.07730180025100708,-0.3802093267440796,-0.08415288766142304,0.07537108659744263,-0.16534125804901123,-0.0454470059764045,0.0998225212097168,-0.2256644070148468,-0.06207951446291382,0.11595720052719116,-0.2605307400226593,-0.06940609504696305,0.13120979070663452,-0.293872207403183,-0.07455963184353287,OPEN_PALM
0.0,0.0,0.0,-0.04235047101974487,-0.043840646743774414,-0.035657303486939185,-0.06689274311065674,-0.10344260931015015,-0.05609196246134829,-0.06985419988632202,-0.15884536504745483,-0.07379126370417666,-0.07132208347320557,-0.21205458045005798,-0.09072021216618609,-0.027885019779205322,-0.20952415466308594,-0.037221113299008124,-0.037613630294799805,-0.2940089702606201,-0.061879677777167075,-0.0416102409362793,-0.3463681638240814,-0.0803967770980556,-0.0423508882522583,-0.39301028847694397,-0.09355743796097826,0.011781930923461914,-0.21498966217041016,-0.03567232385742258,0.017301321029663086,-0.313173770904541,-0.0575013068364818,0.021530449390411377,-0.37289053201675415,-0.07249724686610293,0.02618849277496338,-0.4219074249267578,-0.08341999918686938,0.04561138153076172,-0.1978204846382141,-0.0383796301530559,0.059871673583984375,-0.2820812165737152,-0.06045439288484644,0.0681004524230957,-0.3343835771083832,-0.07361841768490862,0.07722657918930054,-0.3806106150150299,-0.08195211559998583,0.07547760009765625,-0.16573119163513184,-0.04433550507294726,0.09962010383605957,-0.22587472200393677,-0.06069005847441744,0.11560332775115967,-0.26016879081726074,-0.06755203575360369,0.1309298276901245,-0.29275986552238464,-0.07228864551055025,OPEN_PALM
0.0,0.0,0.0,-0.04226404428482056,-0.04328620433807373,-0.03613795165823319,-0.06715977191925049,-0.1024520993232727,-0.056977814183696296,-0.07056862115859985,-0.15860331058502197,-0.07485173468397477,-0.07202446460723877,-0.21236512064933777,-0.09194071416662553,-0.028040051460266113,-0.20882320404052734,-0.038550311819776084,-0.03875458240509033,-0.2929667830467224,-0.0634083059887729,-0.04250669479370117,-0.3453337252140045,-0.08191795472906449,-0.043019115924835205,-0.3916400969028473,-0.09504037921236375,0.011669516563415527,-0.2148275077342987,-0.03673004184769013,0.017115354537963867,-0.3144182860851288,-0.058768710241778876,0.02125638723373413,-0.37381231784820557,-0.07348788355396607,0.02533137798309326,-0.42224693298339844,-0.08406078641222337,0.04529350996017456,-0.1977074146270752,-0.039121015117629554,0.058771610260009766,-0.28239336609840393,-0.061335602895482566,0.0669792890548706,-0.334173321723938,-0.0742069092850528,0.07602578401565552,-0.38019776344299316,-0.0822391045551143,0.07465910911560059,-0.165594220161438,-0.044750949488147285,0.09896129369735718,-0.22570058703422546,-0.061187306539281394,0.11514830589294434,-0.2597227990627289,-0.06789134268568375,0.13065093755722046,-0.2923673093318939,-0.07242829178379395,OPEN_PALM
0.0,0.0,0.0,-0.04192852973937988,-0.044049859046936035,-0.034918780525224236,-0.06713181734085083,-0.1028357744216919,-0.05522741665412667,-0.07003307342529297,-0.15856999158859253,-0.07290039127041581,-0.07186126708984375,-0.21181008219718933,-0.08976037715842011,-0.029544830322265625,-0.20891350507736206,-0.03594345142413857,-0.03951752185821533,-0.2941749393939972,-0.05999387343694451,-0.04312312602996826,-0.3459029197692871,-0.07829214548041108,-0.043369174003601074,-0.3918913006782532,-0.09118856405188325,0.01048058271408081,-0.2148641049861908,-0.03434787978698495,0.016376972198486328,-0.3131605386734009,-0.05498439361621621,0.02192211151123047,-0.371964693069458,-0.0697813323633838,0.02769845724105835,-0.4198957085609436,-0.08070647632052186,0.04474073648452759,-0.1980752944946289,-0.036925359715716866,0.05771726369857788,-0.2819066047668457,-0.05771921118070367,0.06650245189666748,-0.33434048295021057,-0.0709603643911052,0.07598227262496948,-0.380554735660553,-0.07960694943835023,0.07522380352020264,-0.1664597988128662,-0.04272267882992509,0.09947669506072998,-0.2249928116798401,-0.05810951357056382,0.11607414484024048,-0.25874876976013184,-0.06485967253615144,0.13194411993026733,-0.2905871868133545,-0.06960267489125016,OPEN_PALM
0.0,0.0,0.0,-0.04149675369262695,-0.04400360584259033,-0.0345574585275763,-0.06652170419692993,-0.10270029306411743,-0.05482569015790162,-0.06951737403869629,-0.15792304277420044,-0.07253040424753365,-0.07183152437210083,-0.2112799882888794,-0.08949445984531579,-0.028632283210754395,-0.2091638147830963,-0.03576313010622201,-0.0388755202293396,-0.2941931486129761,-0.05986999399233994,-0.04252117872238159,-0.34618330001831055,-0.07834862969089684,-0.04268556833267212,-0.39222580194473267,-0.09141793153454003,0.011035025119781494,-0.21510425209999084,-0.03448864496518311,0.016720294952392578,-0.3134496212005615,-0.055025104947578285,0.022147715091705322,-0.372325599193573,-0.06980928830076394,0.02772289514541626,-0.42011475563049316,-0.08078255555797753,0.045108139514923096,-0.19818633794784546,-0.03735578484107194,0.05854219198226929,-0.28205937147140503,-0.05779275349546609,0.06753385066986084,-0.3343868851661682,-0.07067081383634743,0.07717132568359375,-0.3805161714553833,-0.07923888466526208,0.07554429769515991,-0.16630816459655762,-0.04345537028480706,0.09974581003189087,-0.22515538334846497,-0.05866007558275399,0.11634987592697144,-0.25906920433044434,-0.0651312401073092,0.13228708505630493,-0.2911684513092041,-0.06973909638096032,OPEN_PALM
0.0,0.0,0.0,-0.04192972183227539,-0.04439353942871094,-0.035360118994464784,-0.06682902574539185,-0.1036386489868164,-0.05590146655773154,-0.06978213787078857,-0.15957039594650269,-0.07374689603780737,-0.07121366262435913,-0.21330103278160095,-0.09078831101392737,-0.02874612808227539,-0.20945590734481812,-0.036756126830329805,-0.03876614570617676,-0.29494091868400574,-0.06122973064517012,-0.042537808418273926,-0.34695518016815186,-0.0797055276725196,-0.0429648756980896,-0.3931429088115692,-0.09272547687028876,0.01116269826889038,-0.21500062942504883,-0.035189314434280305,0.01730787754058838,-0.31293973326683044,-0.056600178280820757,0.022363126277923584,-0.3721538782119751,-0.07166192556356421,0.027533650398254395,-0.4206753969192505,-0.08270418519710532,0.04511988162994385,-0.1982482671737671,-0.03783700118397704,0.05919450521469116,-0.2818494439125061,-0.05921653906439772,0.06775408983230591,-0.33447539806365967,-0.07242689157461157,0.07693129777908325,-0.38089102506637573,-0.08098175252412787,0.07495927810668945,-0.1669689416885376,-0.0437369073424243,0.09938627481460571,-0.2260110080242157,-0.059411092350234895,0.11586248874664307,-0.2601577043533325,-0.06617245698904028,0.13154226541519165,-0.2923868000507355,-0.07093117261861792,OPEN_PALM
0.0,0.0,0.0,-0.04220378398895264,-0.044961512088775635,-0.034337111978750556,-0.0669127106666565,-0.10486125946044922,-0.054435753493528694,-0.0696914792060852,-0.16054582595825195,-0.0721533794393352,-0.071103036403656,-0.2140980064868927,-0.08918441575668368,-0.02791041135787964,-0.21003195643424988,-0.03579129394791636,-0.03810751438140869,-0.2957063317298889,-0.06027207639716181,-0.04215627908706665,-0.3477230370044708,-0.0787587438216022,-0.04288750886917114,-0.3937065899372101,-0.09175497037075075,0.011711061000823975,-0.2150571346282959,-0.03487913054130587,0.017722606658935547,-0.3130844831466675,-0.056281795023899406,0.02236706018447876,-0.372631311416626,-0.07130513083837542,0.027138352394104004,-0.42104166746139526,-0.08235917729042086,0.045502662658691406,-0.19773870706558228,-0.038159006505232185,0.059741079807281494,-0.2819129228591919,-0.0594793755998424,0.06827294826507568,-0.33483439683914185,-0.07261808705232653,0.0775226354598999,-0.3812706470489502,-0.08118685078523669,0.07537364959716797,-0.16564536094665527,-0.04464236390493426,0.09991097450256348,-0.22516068816184998,-0.06033631902835879,0.11614924669265747,-0.260040819644928,-0.06713715684316668,0.1315089464187622,-0.29306313395500183,-0.07198205333850893,OPEN_PALM
0.0,0.0,0.0,-0.04141831398010254,-0.04393267631530762,-0.03456931133014507,-0.06716388463973999,-0.10323196649551392,-0.05493142027599163,-0.07104051113128662,-0.15830546617507935,-0.07271658573490924,-0.07334452867507935,-0.21071317791938782,-0.08970004264456577,-0.029710114002227783,-0.20985931158065796,-0.03643044773680515,-0.040227293968200684,-0.29506295919418335,-0.06053634677273578,-0.04370516538619995,-0.3477408289909363,-0.07895132098538227,-0.043457210063934326,-0.3942725956439972,-0.09206520710331745,0.010106563568115234,-0.2163211703300476,-0.035002190062826344,0.01523447036743164,-0.3146798014640808,-0.055438644627159306,0.02057039737701416,-0.3732474148273468,-0.06968953404766864,0.025967419147491455,-0.4206555187702179,-0.08034835700136966,0.04447561502456665,-0.19950765371322632,-0.037643510291403004,0.05772310495376587,-0.2831183969974518,-0.05774664078099079,0.06705021858215332,-0.3348907232284546,-0.06977459732634372,0.07677751779556274,-0.38005906343460083,-0.07787249181610889,0.07478988170623779,-0.16744506359100342,-0.04359945971710033,0.09943938255310059,-0.22573739290237427,-0.05855285320622272,0.11607229709625244,-0.2592197060585022,-0.06452988777500934,0.13172680139541626,-0.2905009984970093,-0.06883761976105518,OPEN_PALM
